Movement ID,Customer,Origin City,Origin State,Dest City,Dest State,Ship Date,Del Date,Equipment,Weight,Miles,Customer Charge,Carrier Pay,Fuel Surcharge,Margin,Margin %,Status,Commodity,Carrier Name,Carrier MC,Temperature
CW-70747,Coca-Cola,Atlanta,GA,Flint,MI,2025-09-16,2025-09-19,Reefer,39754,724,1900,1615,176,285,15.0,in_transit,Syrup Concentrate,Empire State Trucking,MC-287734,34F
CW-70748,Coca-Cola,Richmond,VA,Valdosta,GA,2025-06-10,2025-06-12,Reefer,35937,514,1746,1455,218,291,16.7,delivered,Syrup Concentrate,Seminole Express,MC-298447,34F
CW-70749,Coca-Cola,Greensboro,NC,Columbus,OH,2025-12-08,2025-12-09,Reefer,35848,495,1541,1290,183,251,16.3,delivered,Syrup Concentrate,Pacific Coast Logistics,MC-241311,34F
CW-70750,Coca-Cola,Columbus,GA,Edison,NJ,2025-12-05,2025-12-08,Reefer,32233,879,2298,2003,237,295,12.8,in_transit,Bottled Water,Lone Star Freight,MC-266308,34F
CW-70751,Coca-Cola,Atlanta,GA,Huntsville,AL,2025-11-03,2025-11-05,Reefer,35225,263,710,620,66,90,12.7,open,Syrup Concentrate,Great Lakes Express,MC-262737,34F
CW-70752,Coca-Cola,Macon,GA,Toledo,OH,2026-01-07,2026-01-09,Dry Van,32975,567,1340,1309,168,31,2.3,delivered,Bottled Water,Pinnacle Freight LLC,MC-319873,
CW-70753,Coca-Cola,Columbus,GA,Philadelphia,PA,2025-12-26,2025-12-29,Reefer,40378,773,2584,2154,218,430,16.6,delivered,Bottled Water,Gulf Coast Carriers,MC-259166,34F
CW-70754,Coca-Cola,Richmond,VA,Atlanta,GA,2026-01-03,2026-01-05,Dry Van,30383,504,1310,1146,108,164,12.5,delivered,Bottled Water,Allegheny Freight Co,MC-309160,
CW-70755,Coca-Cola,Saginaw,MI,Jacksonville,FL,2025-09-23,2025-09-26,Reefer,31551,1089,3210,2634,384,576,17.9,delivered,Syrup Concentrate,Tri-State Hauling Inc,MC-291305,34F
CW-70756,Coca-Cola,Cincinnati,OH,Valdosta,GA,2025-06-28,2025-06-29,Reefer,37061,641,1840,1589,220,251,13.6,delivered,Syrup Concentrate,Blue Ridge Transport,MC-269879,34F
CW-70757,Coca-Cola,Rockford,IL,St. Louis,MO,2025-07-02,2025-07-03,Reefer,38076,294,878,773,72,105,12.0,delivered,Beverages,Blue Ridge Transport,MC-269879,34F
CW-70758,Coca-Cola,Pensacola,FL,Charleston,SC,2026-02-23,2026-02-24,Reefer,42689,494,1459,1243,144,216,14.8,in_transit,Syrup Concentrate,Gulf Coast Carriers,MC-259166,34F
CW-70759,Coca-Cola,Grand Rapids,MI,Joliet,IL,2026-01-31,2026-02-02,Reefer,38642,270,892,748,123,144,16.1,delivered,Bottled Water,Great Lakes Express,MC-262737,34F
CW-70760,Coca-Cola,Ocala,FL,Mobile,AL,2025-07-30,2025-07-31,Reefer,39282,400,985,832,103,153,15.5,dispatched,Beverages,Gulf Coast Carriers,MC-259166,34F
CW-70761,Coca-Cola,Miami,FL,Chattanooga,TN,2025-09-07,2025-09-09,Dry Van,29276,699,1694,1469,190,225,13.3,covered,Beverages,Gulf Coast Carriers,MC-259166,
CW-70762,Coca-Cola,Daytona Beach,FL,Columbus,GA,2025-06-16,2025-06-18,Dry Van,25330,364,825,682,94,143,17.3,delivered,Bottled Water,Keystone Carriers Inc,MC-252024,
CW-70763,Coca-Cola,Orlando,FL,Norfolk,VA,2025-06-29,2025-07-02,Reefer,31765,893,2934,2499,340,435,14.8,delivered,Syrup Concentrate,Keystone Carriers Inc,MC-252024,-10F
CW-70764,Coca-Cola,Columbus,OH,Richmond,VA,2025-06-29,2025-07-01,Reefer,37233,362,991,835,112,156,15.7,delivered,Bottled Water,Hoosier Express LLC,MC-316302,34F
CW-70765,Coca-Cola,Fort Myers,FL,Dalton,GA,2025-10-23,2025-10-25,Reefer,37518,355,1120,981,102,139,12.4,in_transit,Bottled Water,Pinnacle Freight LLC,MC-319873,34F
CW-70766,Coca-Cola,Augusta,GA,Kalamazoo,MI,2025-08-09,2025-08-12,Reefer,37037,736,2380,2022,256,358,15.0,in_transit,Beverages,Northstar Logistics,MC-305589,34F
CW-70767,Coca-Cola,Fayetteville,NC,Chattanooga,TN,2026-02-03,2026-02-05,Dry Van,41712,347,840,692,97,148,17.6,cancelled,Syrup Concentrate,Swift Transport LLC,MC-223456,
CW-70768,Coca-Cola,Valdosta,GA,Mobile,AL,2025-06-19,2025-06-21,Reefer,37595,233,692,577,60,115,16.6,delivered,Bottled Water,Great Lakes Express,MC-262737,-10F
CW-70769,Coca-Cola,Detroit,MI,Fayetteville,NC,2025-07-22,2025-07-23,Reefer,31591,670,2123,1850,240,273,12.9,delivered,Syrup Concentrate,Empire State Trucking,MC-287734,34F
CW-70770,Coca-Cola,Fort Myers,FL,Charleston,SC,2025-09-06,2025-09-07,Dry Van,39797,473,1296,1137,125,159,12.3,delivered,Bottled Water,Evergreen Transport LLC,MC-255595,
CW-70771,Coca-Cola,Tampa,FL,Indianapolis,IN,2025-04-11,2025-04-13,Reefer,42011,925,2642,2487,245,155,5.9,open,Beverages,Swift Transport LLC,MC-223456,34F
CW-70772,Coca-Cola,Columbus,GA,Grand Rapids,MI,2025-10-24,2025-10-27,Dry Van,25744,752,1882,1598,248,284,15.1,dispatched,Bottled Water,Mountain West Transport,MC-237740,
CW-70773,Coca-Cola,Saginaw,MI,Rockford,IL,2026-02-28,2026-03-02,Dry Van,43491,279,680,641,55,39,5.7,delivered,Bottled Water,Patriot Trucking Corp,MC-230598,
CW-70774,Coca-Cola,Akron,OH,Grand Rapids,MI,2026-03-09,2026-03-10,Reefer,39776,217,680,673,82,7,1.0,delivered,Bottled Water,Evergreen Transport LLC,MC-255595,34F
CW-70775,Coca-Cola,Scranton,PA,Winston-Salem,NC,2025-08-26,2025-08-27,Dry Van,40416,418,1138,998,143,140,12.3,delivered,Syrup Concentrate,Shenandoah Freight,MC-323444,
CW-70776,Coca-Cola,Tallahassee,FL,Orlando,FL,2025-03-29,2025-03-31,Reefer,34704,298,841,692,76,149,17.7,dispatched,Syrup Concentrate,Hoosier Express LLC,MC-316302,-10F
CW-70777,Coca-Cola,Spartanburg,SC,Charlotte,NC,2025-10-10,2025-10-12,Reefer,33353,195,680,492,59,188,27.6,delivered,Beverages,Patriot Trucking Corp,MC-230598,34F
CW-70778,Coca-Cola,Miami,FL,Chattanooga,TN,2025-06-18,2025-06-20,Reefer,41870,700,2009,1897,182,112,5.6,delivered,Beverages,Badger Freight Inc,MC-312731,34F
CW-70779,Coca-Cola,Tampa,FL,Saginaw,MI,2025-11-24,2025-11-27,Reefer,38087,1117,3162,2675,297,487,15.4,delivered,Beverages,Evergreen Transport LLC,MC-255595,34F
CW-70780,Coca-Cola,Roanoke,VA,Columbus,OH,2026-02-06,2026-02-07,Dry Van,29121,376,804,746,76,58,7.2,delivered,Syrup Concentrate,Shenandoah Freight,MC-323444,
CW-70781,Coca-Cola,Cherry Hill,NJ,Virginia Beach,VA,2025-10-05,2025-10-07,Reefer,43116,302,877,714,82,163,18.6,delivered,Syrup Concentrate,Northstar Logistics,MC-305589,-10F
CW-70782,Coca-Cola,Atlanta,GA,Charleston,SC,2025-11-04,2025-11-05,Reefer,34220,264,792,685,87,107,13.5,dispatched,Beverages,Great Lakes Express,MC-262737,34F
CW-70783,Coca-Cola,Raleigh,NC,Charleston,SC,2025-11-05,2025-11-07,Dry Van,33461,111,680,218,26,462,67.9,delivered,Beverages,Keystone Carriers Inc,MC-252024,
CW-70784,Coca-Cola,Saginaw,MI,Cherry Hill,NJ,2025-04-21,2025-04-23,Reefer,37824,618,1971,1720,166,251,12.7,delivered,Bottled Water,Patriot Trucking Corp,MC-230598,34F
CW-70785,Coca-Cola,Kalamazoo,MI,Indianapolis,IN,2025-08-26,2025-08-28,Dry Van,38908,250,680,492,62,188,27.6,delivered,Beverages,Carolina Freight Corp,MC-273450,
CW-70786,Coca-Cola,Miami,FL,Harrisonburg,VA,2025-05-05,2025-05-07,Reefer,37087,866,2471,2034,260,437,17.7,delivered,Bottled Water,Swift Transport LLC,MC-223456,34F
CW-70787,Coca-Cola,Ocala,FL,Scranton,PA,2025-09-23,2025-09-25,Reefer,30066,972,3146,2834,306,312,9.9,delivered,Syrup Concentrate,Patriot Trucking Corp,MC-230598,34F
CW-70788,Coca-Cola,Macon,GA,Scranton,PA,2025-07-13,2025-07-15,Reefer,41953,700,2066,1678,262,388,18.8,delivered,Beverages,Copperhead Carriers,MC-294876,-10F
CW-70789,Coca-Cola,Tampa,FL,Kalamazoo,MI,2025-10-09,2025-10-11,Reefer,38523,1081,3207,2674,309,533,16.6,delivered,Bottled Water,Lone Star Freight,MC-266308,-10F
CW-70790,Coca-Cola,Ocala,FL,Newark,NJ,2025-12-14,2025-12-17,Dry Van,43286,1040,2011,1904,230,107,5.3,delivered,Syrup Concentrate,Empire State Trucking,MC-287734,
CW-70791,Coca-Cola,Jacksonville,FL,Atlanta,GA,2026-02-01,2026-02-02,Reefer,31999,315,950,794,88,156,16.4,in_transit,Bottled Water,Hoosier Express LLC,MC-316302,34F
CW-70792,Coca-Cola,Fort Myers,FL,Dayton,OH,2025-12-30,2026-01-02,Reefer,42635,880,2867,2520,373,347,12.1,delivered,Beverages,Pacific Coast Logistics,MC-241311,34F
CW-70793,Coca-Cola,Ocala,FL,Trenton,NJ,2025-05-13,2025-05-16,Flatbed,44409,1075,2465,2224,343,241,9.8,delivered,Bottled Water,Keystone Carriers Inc,MC-252024,
CW-70794,Coca-Cola,Jacksonville,FL,Elizabeth,NJ,2026-01-12,2026-01-14,Reefer,30169,1053,3033,2558,386,475,15.7,delivered,Syrup Concentrate,Buckeye Freight Systems,MC-248453,-10F
CW-70795,Coca-Cola,Lakeland,FL,Reading,PA,2025-04-01,2025-04-04,Dry Van,36255,1005,2051,1796,238,255,12.4,delivered,Beverages,Sunbelt Carriers LLC,MC-234169,
CW-70796,Coca-Cola,Dayton,OH,Peoria,IL,2026-02-03,2026-02-05,Dry Van,36608,429,930,757,128,173,18.6,delivered,Syrup Concentrate,Evergreen Transport LLC,MC-255595,
CW-70797,Coca-Cola,Detroit,MI,Roanoke,VA,2026-02-04,2026-02-06,Reefer,32756,669,1897,1571,155,326,17.2,delivered,Syrup Concentrate,Evergreen Transport LLC,MC-255595,34F
CW-70798,Coca-Cola,Newark,NJ,Dayton,OH,2025-12-01,2025-12-02,Dry Van,35413,497,1116,918,104,198,17.7,delivered,Bottled Water,Swift Transport LLC,MC-223456,
CW-70799,Coca-Cola,Cleveland,OH,Miami,FL,2025-07-24,2025-07-27,Reefer,33503,898,2886,2415,373,471,16.3,delivered,Beverages,Redline Freight Corp,MC-284163,34F
CW-70800,Coca-Cola,Tallahassee,FL,Miami,FL,2025-12-11,2025-12-12,Reefer,34480,122,680,316,45,364,53.5,delivered,Beverages,Pacific Coast Logistics,MC-241311,34F
CW-70801,Coca-Cola,Albany,GA,Charlotte,NC,2025-10-31,2025-11-01,Reefer,32061,383,984,843,131,141,14.3,open,Syrup Concentrate,Patriot Trucking Corp,MC-230598,-10F
CW-70802,Coca-Cola,Ocala,FL,Columbus,GA,2025-05-29,2025-05-30,Reefer,34597,331,949,925,116,24,2.5,delivered,Beverages,Coastal Freight Lines,MC-327015,34F
CW-70803,Coca-Cola,Dalton,GA,Fayetteville,NC,2026-02-06,2026-02-07,Reefer,36172,311,872,728,108,144,16.5,open,Bottled Water,Cardinal Logistics LLC,MC-280592,34F
CW-70804,Coca-Cola,Ocala,FL,Harrisburg,PA,2026-02-01,2026-02-03,Reefer,32352,1045,2524,2369,321,155,6.1,delivered,Syrup Concentrate,Seminole Express,MC-298447,34F
CW-70805,Coca-Cola,Harrisonburg,VA,Edison,NJ,2025-10-28,2025-10-29,Dry Van,30789,303,680,517,80,163,24.0,delivered,Beverages,Hoosier Express LLC,MC-316302,
CW-70806,Coca-Cola,Akron,OH,Tallahassee,FL,2025-09-18,2025-09-20,Dry Van,38041,884,2053,1732,257,321,15.6,delivered,Bottled Water,Wolverine Freight Inc,MC-302018,
CW-70807,Coca-Cola,Miami,FL,Birmingham,AL,2026-03-03,2026-03-05,Reefer,35642,505,1310,1110,133,200,15.3,covered,Syrup Concentrate,Northstar Logistics,MC-305589,34F
CW-70808,Coca-Cola,Saginaw,MI,Newark,NJ,2025-10-07,2025-10-08,Dry Van,40873,651,1580,1433,189,147,9.3,dispatched,Bottled Water,Hoosier Express LLC,MC-316302,
CW-70809,Coca-Cola,Detroit,MI,Peoria,IL,2026-02-19,2026-02-21,Reefer,33433,298,920,803,91,117,12.7,delivered,Syrup Concentrate,Lone Star Freight,MC-266308,34F
CW-70810,Coca-Cola,Evansville,IN,Reading,PA,2025-11-12,2025-11-14,Reefer,40015,578,1705,1462,191,243,14.3,delivered,Bottled Water,Empire State Trucking,MC-287734,34F
CW-70811,Coca-Cola,Daytona Beach,FL,Pensacola,FL,2025-04-29,2025-05-01,Dry Van,26493,299,709,581,75,128,18.1,delivered,Beverages,Empire State Trucking,MC-287734,
CW-70812,Coca-Cola,Tampa,FL,Joliet,IL,2025-08-10,2025-08-12,Dry Van,27797,1104,2402,2104,262,298,12.4,in_transit,Beverages,Great Lakes Express,MC-262737,
CW-70813,Coca-Cola,Fort Myers,FL,Richmond,VA,2025-09-05,2025-09-08,Reefer,38649,848,2345,2106,290,239,10.2,delivered,Syrup Concentrate,Northstar Logistics,MC-305589,34F
CW-70814,Coca-Cola,Valdosta,GA,Harrisburg,PA,2025-12-31,2026-01-02,Reefer,39149,816,2127,1828,263,299,14.1,covered,Bottled Water,Pacific Coast Logistics,MC-241311,34F
CW-70815,Coca-Cola,Ocala,FL,Trenton,NJ,2025-08-10,2025-08-13,Reefer,36643,1083,3118,2679,351,439,14.1,delivered,Syrup Concentrate,Sunbelt Carriers LLC,MC-234169,34F
CW-70816,Coca-Cola,Fort Myers,FL,Greensboro,NC,2025-10-24,2025-10-26,Reefer,43040,685,2268,2090,315,178,7.8,delivered,Bottled Water,Evergreen Transport LLC,MC-255595,34F
CW-70817,Coca-Cola,Savannah,GA,Cherry Hill,NJ,2025-07-06,2025-07-09,Dry Van,42698,844,1907,1669,259,238,12.5,delivered,Syrup Concentrate,Mountain West Transport,MC-237740,
CW-70818,Coca-Cola,Indianapolis,IN,Detroit,MI,2025-12-12,2025-12-13,Reefer,36256,166,680,428,69,252,37.1,in_transit,Syrup Concentrate,Keystone Carriers Inc,MC-252024,34F
CW-70819,Coca-Cola,Orlando,FL,Akron,OH,2025-05-04,2025-05-06,Reefer,31803,921,2567,2159,339,408,15.9,delivered,Bottled Water,Northstar Logistics,MC-305589,34F
CW-70820,Coca-Cola,Miami,FL,Miami,FL,2026-01-27,2026-01-28,Dry Van,41303,301,680,527,89,153,22.5,delivered,Bottled Water,Tri-State Hauling Inc,MC-291305,
CW-70821,Coca-Cola,Valdosta,GA,Camden,NJ,2025-07-27,2025-07-29,Reefer,33220,781,2224,1910,281,314,14.1,delivered,Syrup Concentrate,Buckeye Freight Systems,MC-248453,34F
CW-70822,Coca-Cola,Pittsburgh,PA,Newark,NJ,2025-09-11,2025-09-12,Reefer,37869,124,680,313,34,367,54.0,delivered,Syrup Concentrate,Northstar Logistics,MC-305589,-10F
CW-70823,Coca-Cola,Tampa,FL,Spartanburg,SC,2025-11-20,2025-11-22,Reefer,37752,556,1786,1608,180,178,10.0,delivered,Beverages,Keystone Carriers Inc,MC-252024,34F
CW-70824,Coca-Cola,Saginaw,MI,Indianapolis,IN,2025-06-11,2025-06-13,Reefer,42498,269,799,767,88,32,4.0,delivered,Beverages,Eagle Freight Inc,MC-227027,34F
CW-70825,Coca-Cola,Charlotte,NC,Cleveland,OH,2025-10-07,2025-10-09,Reefer,39644,514,1658,1439,214,219,13.2,delivered,Beverages,Blue Ridge Transport,MC-269879,34F
CW-70826,Coca-Cola,Augusta,GA,Newark,NJ,2025-09-30,2025-10-02,Dry Van,25442,753,1518,1308,190,210,13.8,cancelled,Bottled Water,Buckeye Freight Systems,MC-248453,
CW-70827,Coca-Cola,Lakeland,FL,Peoria,IL,2026-02-06,2026-02-09,Reefer,33146,1104,2778,2318,223,460,16.6,delivered,Beverages,Copperhead Carriers,MC-294876,34F
CW-70828,Coca-Cola,Battle Creek,MI,Philadelphia,PA,2025-12-30,2026-01-01,Dry Van,28133,531,1376,1176,134,200,14.5,covered,Beverages,Great Lakes Express,MC-262737,
CW-70829,Coca-Cola,Lakeland,FL,Jacksonville,FL,2025-09-14,2025-09-15,Reefer,41167,202,680,503,48,177,26.0,delivered,Bottled Water,Keystone Carriers Inc,MC-252024,34F
CW-70830,Coca-Cola,Fort Wayne,IN,Rockford,IL,2025-05-25,2025-05-27,Reefer,37093,194,680,414,64,266,39.1,covered,Syrup Concentrate,Keystone Carriers Inc,MC-252024,34F
CW-70831,Coca-Cola,Lakeland,FL,Durham,NC,2025-07-21,2025-07-23,Dry Van,27387,704,1866,1584,210,282,15.1,delivered,Syrup Concentrate,Volunteer Express Inc,MC-244882,
CW-70832,Coca-Cola,Macon,GA,Winston-Salem,NC,2025-12-08,2025-12-09,Reefer,37583,372,1217,1008,146,209,17.2,delivered,Beverages,Shenandoah Freight,MC-323444,34F
CW-70833,Coca-Cola,Jacksonville,FL,Detroit,MI,2025-03-30,2025-04-03,Dry Van,33718,1136,2933,2736,340,197,6.7,delivered,Syrup Concentrate,Tri-State Hauling Inc,MC-291305,
CW-70834,Coca-Cola,Columbus,GA,Birmingham,AL,2025-07-14,2025-07-16,Dry Van,25796,185,680,351,50,329,48.4,dispatched,Beverages,Mountain West Transport,MC-237740,
CW-70835,Coca-Cola,Greensboro,NC,Dayton,OH,2025-06-11,2025-06-13,Flatbed,25330,525,1318,1075,114,243,18.4,in_transit,Bottled Water,Empire State Trucking,MC-287734,
CW-70836,Coca-Cola,Grand Rapids,MI,Virginia Beach,VA,2025-06-03,2025-06-04,Reefer,35970,582,1565,1333,171,232,14.8,delivered,Bottled Water,Coastal Freight Lines,MC-327015,34F
CW-70837,Coca-Cola,Lansing,MI,Lakeland,FL,2025-04-29,2025-05-03,Reefer,33032,1168,3586,3085,460,501,14.0,delivered,Bottled Water,Volunteer Express Inc,MC-244882,34F
CW-70838,Coca-Cola,Orlando,FL,Fort Wayne,IN,2025-10-22,2025-10-25,Reefer,41243,990,3125,2636,272,489,15.6,delivered,Beverages,Cardinal Logistics LLC,MC-280592,34F
CW-70839,Coca-Cola,Akron,OH,Roanoke,VA,2025-03-30,2025-04-01,Reefer,34637,384,1186,995,109,191,16.1,delivered,Beverages,Gulf Coast Carriers,MC-259166,34F
CW-70840,Coca-Cola,Atlanta,GA,Virginia Beach,VA,2026-03-01,2026-03-03,Reefer,30338,512,1392,1207,154,185,13.3,delivered,Syrup Concentrate,Copperhead Carriers,MC-294876,34F
CW-70841,Coca-Cola,Atlanta,GA,Roanoke,VA,2025-10-16,2025-10-17,Flatbed,41268,505,1318,1080,124,238,18.1,in_transit,Syrup Concentrate,Keystone Carriers Inc,MC-252024,
CW-70842,Coca-Cola,Augusta,GA,Daytona Beach,FL,2025-12-24,2025-12-26,Dry Van,38542,400,976,847,90,129,13.2,cancelled,Syrup Concentrate,Pacific Coast Logistics,MC-241311,
CW-70843,Coca-Cola,Winston-Salem,NC,Philadelphia,PA,2025-07-10,2025-07-12,Reefer,37922,412,1252,1034,133,218,17.4,delivered,Bottled Water,Mountain West Transport,MC-237740,34F
CW-70844,Coca-Cola,Ocala,FL,Mobile,AL,2025-07-16,2025-07-18,Reefer,36041,505,1333,1094,172,239,17.9,delivered,Bottled Water,Volunteer Express Inc,MC-244882,34F
CW-70845,Coca-Cola,Elizabeth,NJ,Scranton,PA,2025-06-24,2025-06-25,Reefer,30405,80,680,205,25,475,69.9,delivered,Bottled Water,Evergreen Transport LLC,MC-255595,34F
CW-70846,Coca-Cola,Flint,MI,Dalton,GA,2025-07-07,2025-07-10,Reefer,40981,788,2039,1732,257,307,15.1,open,Bottled Water,Wolverine Freight Inc,MC-302018,34F
CW-70847,Coca-Cola,Fort Myers,FL,Indianapolis,IN,2025-10-07,2025-10-10,Reefer,34160,976,3229,2717,384,512,15.9,delivered,Beverages,Coastal Freight Lines,MC-327015,34F
CW-70848,Coca-Cola,South Bend,IN,Philadelphia,PA,2026-03-12,2026-03-14,Reefer,37174,536,1567,1349,141,218,13.9,delivered,Syrup Concentrate,Swift Transport LLC,MC-223456,34F
CW-70849,Coca-Cola,Tallahassee,FL,Saginaw,MI,2025-05-14,2025-05-16,Dry Van,38679,1065,2357,2422,218,-65,-2.8,covered,Syrup Concentrate,Keystone Carriers Inc,MC-252024,
CW-70850,Coca-Cola,Lansing,MI,Greensboro,NC,2025-10-10,2025-10-12,Reefer,32513,648,1887,1594,264,293,15.5,dispatched,Bottled Water,Cardinal Logistics LLC,MC-280592,34F
CW-70851,Coca-Cola,Detroit,MI,Columbus,OH,2025-05-28,2025-05-29,Dry Van,30976,301,844,727,93,117,13.9,covered,Bottled Water,Allegheny Freight Co,MC-309160,
CW-70852,Coca-Cola,Saginaw,MI,Dayton,OH,2025-04-23,2025-04-25,Reefer,36336,282,895,766,95,129,14.4,delivered,Beverages,Redline Freight Corp,MC-284163,34F
CW-70853,Kroger,Pensacola,FL,South Bend,IN,2025-12-26,2025-12-29,Reefer,30139,970,3124,2634,326,490,15.7,delivered,Frozen Foods,Wolverine Freight Inc,MC-302018,34F
CW-70854,Kroger,Orlando,FL,Jacksonville,FL,2025-04-11,2025-04-12,Flatbed,31159,242,680,485,75,195,28.7,dispatched,Bakery,Mountain West Transport,MC-237740,
CW-70855,Kroger,Miami,FL,South Bend,IN,2025-09-17,2025-09-20,Reefer,39897,967,3136,2727,355,409,13.0,dispatched,Bakery,Great Lakes Express,MC-262737,34F
CW-70856,Kroger,Dalton,GA,Camden,NJ,2026-02-25,2026-02-28,Reefer,30307,836,2596,2225,348,371,14.3,dispatched,Grocery,Eagle Freight Inc,MC-227027,34F
CW-70857,Kroger,Greenville,SC,Raleigh,NC,2026-03-11,2026-03-12,Reefer,38940,175,680,379,43,301,44.3,delivered,Frozen Foods,Pacific Coast Logistics,MC-241311,34F
CW-70858,Kroger,Saginaw,MI,Cincinnati,OH,2026-03-20,2026-03-22,Reefer,35524,294,937,859,96,78,8.3,dispatched,Frozen Foods,Wolverine Freight Inc,MC-302018,34F
CW-70859,Kroger,Indianapolis,IN,Flint,MI,2025-09-02,2025-09-03,Reefer,39290,217,680,513,59,167,24.6,delivered,Frozen Foods,Cardinal Logistics LLC,MC-280592,34F
CW-70860,Kroger,Roanoke,VA,Ocala,FL,2026-01-11,2026-01-14,Reefer,36365,917,2402,1981,267,421,17.5,delivered,Bakery,Lone Star Freight,MC-266308,-10F
CW-70861,Kroger,Detroit,MI,Evansville,IN,2025-12-07,2025-12-09,Flatbed,31760,248,680,462,47,218,32.1,delivered,Bakery,Eagle Freight Inc,MC-227027,
CW-70862,Kroger,Albany,GA,Trenton,NJ,2025-08-11,2025-08-14,Dry Van,25827,782,2036,1900,248,136,6.7,dispatched,Grocery,Heartland Trucking Co,MC-277021,
CW-70863,Kroger,Cincinnati,OH,Cherry Hill,NJ,2026-01-28,2026-01-29,Dry Van,43869,421,951,808,129,143,15.0,open,Bakery,Hoosier Express LLC,MC-316302,
CW-70864,Kroger,Jacksonville,FL,Mobile,AL,2025-11-23,2025-11-24,Reefer,42986,489,1468,1418,135,50,3.4,delivered,Frozen Foods,Badger Freight Inc,MC-312731,34F
CW-70865,Kroger,Augusta,GA,Orlando,FL,2026-02-19,2026-02-20,Dry Van,30450,302,699,567,63,132,18.9,delivered,Grocery,Pacific Coast Logistics,MC-241311,
CW-70866,Kroger,Pittsburgh,PA,Fayetteville,NC,2025-06-11,2025-06-13,Flatbed,27209,466,1234,1021,170,213,17.3,delivered,Bakery,Seminole Express,MC-298447,
CW-70867,Kroger,Newark,NJ,Harrisburg,PA,2026-02-17,2026-02-19,Dry Van,31483,80,680,149,20,531,78.1,covered,Frozen Foods,Seminole Express,MC-298447,
CW-70868,Kroger,Jacksonville,FL,Columbia,SC,2025-12-17,2025-12-18,Reefer,35285,483,1399,1146,188,253,18.1,delivered,Frozen Foods,Gulf Coast Carriers,MC-259166,34F
CW-70869,Kroger,Columbus,OH,Kalamazoo,MI,2026-03-22,2026-03-23,Dry Van,36740,292,680,580,81,100,14.7,delivered,Frozen Foods,Pinnacle Freight LLC,MC-319873,
CW-70870,Kroger,Ocala,FL,Columbus,OH,2025-07-04,2025-07-06,Reefer,34003,882,2478,2053,289,425,17.2,delivered,Bakery,Coastal Freight Lines,MC-327015,34F
CW-70871,Kroger,Valdosta,GA,Scranton,PA,2026-02-14,2026-02-17,Reefer,30860,772,2408,2038,206,370,15.4,delivered,Frozen Foods,Wolverine Freight Inc,MC-302018,34F
CW-70872,Kroger,Norfolk,VA,Miami,FL,2026-02-14,2026-02-17,Reefer,30039,813,2726,2245,261,481,17.6,dispatched,Frozen Foods,Cardinal Logistics LLC,MC-280592,34F
CW-70873,Kroger,Miami,FL,Newark,NJ,2026-01-24,2026-01-27,Dry Van,40917,1080,2371,2056,193,315,13.3,in_transit,Grocery,Seminole Express,MC-298447,
CW-70874,Kroger,Columbus,GA,Daytona Beach,FL,2025-11-14,2025-11-16,Reefer,37212,413,1276,1184,135,92,7.2,delivered,Frozen Foods,Pacific Coast Logistics,MC-241311,34F
CW-70875,Kroger,Lakeland,FL,Huntsville,AL,2025-12-25,2025-12-26,Dry Van,38655,489,1153,1119,159,34,2.9,delivered,Grocery,Coastal Freight Lines,MC-327015,
CW-70876,Kroger,Savannah,GA,Greenville,SC,2025-06-30,2025-07-01,Reefer,35040,245,782,642,84,140,17.9,delivered,Bakery,Badger Freight Inc,MC-312731,34F
